index,Vietnamese,Rating,emotion
1871,Đóng gói sản phẩm không kỹ càng làm chảo móp thấy rõ!,1,negative
3339,"Hàng tefal ko chê đâu được. Tuy nhiên, vẫn đang chờ Lazada cung cấp hoá đơn. Sau rất nhiều lần gọi đến hotline lazada, lazada kêu nhà cung cấp ko xuất được hoá đơn, vậy liệu đây là hàng lậu, hàng trốn thuế và trôi nổi trên thị trường. Điều này, khiến tôi mất niềm tin vào lazamail và làm lazada mất uy tín. Thật hết sức vớ vẩn! Tôi đề nghị phải cung cấp hoá đơn cho tôi trong tuần này.",1,negative
3875,mới su63 dụng 1 cái lớn 2 ngày đã thủng đấy. mất thời gian trả hàng. shop có yêu cầu đổi hàng nhưng mất lòng tin với sản phẩm. Nên tìm mua loại khác,1,negative
910,chảo giao bị móp,1,negative
4838,quá tệ.sp bị trào nước ở bình chứa.kêu ục ục.ko ủi đc áo thun.mong có lời giải thích.giao hàng nhanh.shipper thân thiện.,1,negative
947,Chảo mới nấu 1 lần đã bị phồng ơ giữa dầu tràn ra các bên xung quanh chán lắm! Còn độ chống dính khá ok . Dùng cac lần tiếp theo rồi đánh giá thêm,2,negative
5686,"Ý kiến cá nhân mình thì không nên mua. 

Máy mới nên chưa có hướng dẫn sử dụng/clip. Gọi lên hotline thì bạn hướng dẫn cũng mù mờ. Cũng bị trường hợp set thời gian xong tự động lập lại,không chú ý chắc cháy

Nhà mình có máy Phillip xài thấy ok.",2,negative
3128,hàng giao đóng gói sơ sài. bị móp méo. thất vọng về dịch vụ giao hàng của lazada.,2,negative
4170,nồi 1 đáy mỏng dính nhé.,2,negative
1657,"ĐỒ FAKE!!!!! mang tiếng hãng lớn mà bán đồ fake, chảo 20cm mà nhỏ xíu đo ra có 19cm??? Đã vậy lúc nhận còn bị móp góc nhưng mình nghĩ thôi lỡ ship rồi để xài vậy Ai dè mới chiên trứng 2 lần thì chảo bị dính dã man, chảo chống dính mà dính tè le mặc dù đã cho nhiều dầu, không hiểu nổi??!!!! Thôi mình cạch TEFAL luôn, vớ vẩn thật sự, trải nghiệm mua lần đầu cũng như lần cuối",1,negative
2693,hàng bị móp méo phải trả lại. shop cần phải đóng gói kỹ hơn. đặc biệt những nơi giao hàng ở xa.,2,negative
3766,"Mình đã quá chán với Tefal rồi. Lần thứ 1 đặt chảo, gói hàng rất ẩu, chảo méo, mình trả hàng. Tuy nhiên, phải hơn 2 tuần không có bên đến thu hồi. Mình phải tự đem ra bưu cục chuyển phát. Lần thứ 2, vẫn tiếp tục chảo bị méo. Thật sự chưa bao giờ mình có 1 trải nghiệm mua hàng chính hãng mà tệ đến như vậy.",1,negative
1266,"Chiếc chảo bị hỏng và T-Fal đã yêu cầu tôi gửi lại nó với chi phí của riêng tôi. Nhưng tôi muon Tefal đổi 1 cai chảo mới. Sau đó, họ từ chối trao đổi, dịch vụ khách hàng thực sự khủng khiếp. Lazada đề nghị hoàn tiền nhưng sau đó tôi không có lựa chọn mua lại vì đợt bán 11.11 đã kết thúc. Tôi sẽ tránh công ty này.",1,negative
1322,"cố ý để tách đơn hàng cùng hàng khuyến mãi ra 2 đơn. sau đó người nhận yeu cầu đổi trả sẽ không được , và hoànn thành mưa mô tách đôi",1,negative
4170,nồi 1 đáy mỏng dính nhé.,2,negative
3889,"Mua 3 cái giao hết 2 cái nồi bị móp dậy nắp không dc,chính hãng giao hàng gì toàn bị lỗi kg",1,negative
3965,"Mua nồi chiên không dầu,giao nồi nấu đa năng,làm đổi trả hàng,bên giao hàng đến lấy lazada từ chối nhận,yêu cẩu shop giải quyêt ,hay tefal lừa đảo khách hàng.",1,negative
4838,quá tệ.sp bị trào nước ở bình chứa.kêu ục ục.ko ủi đc áo thun.mong có lời giải thích.giao hàng nhanh.shipper thân thiện.,1,negative
4120,Nhân viên hỗ trợ nhiệt tình,2,negative
3429,"Hôm trước kiểm tra không kỹ, hnay nấu mới phát hiện hàng bị móp nắp, ko đậy được. Một số chỗ bị trầy, chảo thì tương đối Kiểu mua hàng giảm giá là vậy hay sao????",2,negative
1027,"chảo oke.... mà nắp nồi móp rồi. mình ko chịu đâu bên Hãng đổi nắp mới cho mình đi. sau khi xài 1 tuần review lại thì cái chuôi chảo bị lỏng. nắp nồi móp vẫn ko đc xử lý. hãng ko quan tâm gì khách hàng hết. mình yêu cầu bảo hành!!! nhưng chắc vẫn để 5* nên ko ai quan tâm. mình để 1* cho đến khi đc xử lý xong mình sẽ sửa lại đánh giá. mình mua cả set chảo hết gần 1 triệu (9xxk) cũng ko phải dịp khuyến mãi nhiều, thấy mấy bạn kia mua có 8xxk thôi. nói chung phần check hàng gửi đi của hãng ko ok",1,negative
1984,giao hàng bị móp tệ thật là tệ luôn.,1,negative
3428,"Hôm nay, giao hàng tệ quá
Đóng gói thì rách và tan nát như hình
Tệ quá",1,negative
947,Chảo mới nấu 1 lần đã bị phồng ơ giữa dầu tràn ra các bên xung quanh chán lắm! Còn độ chống dính khá ok . Dùng cac lần tiếp theo rồi đánh giá thêm,2,negative
4581,Nồi mỏng,1,negative
5103,sản phẩm khi nhận ko phun được hơi nước. đêm nghị bên công ty hỗ trợ,1,negative
171,"Bàn ủi mở ra là thấy hộp đựng nước chưa sdung mà đã có hơn nước, nút đậy đóng bẩn có vẻ như máy đã đc xài.  Tuy nhiên mở máy lên bấm.hút chỉ kêu cạch cạch ko sdung đc",2,negative
1269,Chính sách Sau bán hàng kém,1,negative
4336,Nồi đẹp nhưng không đun được bếp từ. Hàng dùng từ tặng thì hơi quá,2,negative
4562,"Nồi inox nên bắt nhiệt nhanh, nhược điểm: nồi mỏng nên rất nóng.",1,negative
1542,"Đầu tiên về nhà bán hàng này, là giao hàng tệ. Hỏa tốc từ hôm trước, hôm sau gói rồi ngâm đến tối mới đặt ahamove chuyển, Dù từ chỗ đó đến nhà giáp nhau.kiểu đợi máy trả gửi sao vậy. Bàn ủi hơi nước tệ, đóng gói ẩu tả, quăng liện tài liệu, sách nhăn nhúm vầy, chưa kể giao đồ đã khui, thiếu đồ trong catalog. Không kiểm là tiêu. Thật tệ. Ngoài ra còn dù nhỏ nhưng bộ bao gồm bao tay ủi, thiếu cả bao tay. đồ linh kiện đính kèm thì xé",1,negative
3212,"hàng không tốt, sao nhiều người cho 5* vậy không biết. Chẳng hạn cái chảo chiên 24cm nhé ra lòng phải bằng phẳng để dầu ăn trải đều thì nó lại vồng lên ở giữa làm chỗ đó không có dầu ăn, rất là khó chiên đồ. Hàng đặt thì mãi mới chốt đơn và gửi hàng. Nói chung tuy thương hiệu Pháp nhưng rởm quá, không lẽ do sản xuất tại VN nên nó tệ",1,negative
5469,"Tệ lắm ạ siêu tệ siêu vô trách nhiệm,giao thiêud hàng mà không chịu hoàn,nhây hàng,không xử lý đùn đẩy qua lazada cảm ơn và tạm biệt",5,negative
3876,mới su63 dụng 1 cái lớn 2 ngày đã thủng đấy. mất thời gian trả hàng. shop có yêu cầu đổi hàng nhưng mất lòng tin với sản phẩm. Nên tìm mua loại khác. lừa đảo,1,negative
1657,"ĐỒ FAKE!!!!! mang tiếng hãng lớn mà bán đồ fake, chảo 20cm mà nhỏ xíu đo ra có 19cm??? Đã vậy lúc nhận còn bị móp góc nhưng mình nghĩ thôi lỡ ship rồi để xài vậy Ai dè mới chiên trứng 2 lần thì chảo bị dính dã man, chảo chống dính mà dính tè le mặc dù đã cho nhiều dầu, không hiểu nổi??!!!! Thôi mình cạch TEFAL luôn, vớ vẩn thật sự, trải nghiệm mua lần đầu cũng như lần cuối",1,negative
4170,nồi 1 đáy mỏng dính nhé.,2,negative
3413,"hình thức đẹp, ship hàng nhanh, đóng gói cẩn thận. Tuy nhiên chất lượng sp không như kỳ vọng, nơi đặt bàn ủi phía trc chỗ mắc quần áo kẹp, nên hơi khó khi thay áo khác trog quá trình ủi, k cẩn thận sẽ rơi thanh bàn ủi. Và không thể ủi thẳng quần kaki, hay áo sơ mi, hay quần tây đơn thuần chỉ dùng sp này. Chỉ thích hợp ủi áo thun, hoặc đầm, áo chất liệu mỏng.. hoặc vùng dễ ủi. 3 cấp độ nhưng cấp cao nhất thì đồ mới hy vọng thẳng. haizz",2,negative
3733,máy yếu bị chảy nước,1,negative
941,Chảo ko dùng đc cho bếp từ mà mô tả sản phẩm là sử dụng được Chảo rất bé,1,negative
174,"Bàn ủi tặng kèm là đồ cũ, mở ra đã có nước bên trong",1,negative
2540,giao hàng siêu tốc sao mình mưa 339k gio 184k minh mua bị đắt à . lần sau k mua nữa,2,negative
3501,"ko như quảng cáo, ko dùng đc bếp từ",1,negative
1265,Chỉ nhận được nồi chiên không dầu . Không nhận được quà tặng như chương trình đã đăng,2,negative
4838,quá tệ.sp bị trào nước ở bình chứa.kêu ục ục.ko ủi đc áo thun.mong có lời giải thích.giao hàng nhanh.shipper thân thiện.,1,negative
3498,ko hề hài lòng về sản phẩm mua lần đầu về cắm điện ko vô lần 2 mới sử dụng chưa được 1tháng lại bị lỗi giờ đem bảo hành lại phải mất chi phí vận chuyển lại mất thời gian ko bằng mua nồi cơm có mấy trăm rất rất buồn ,1,negative
2436,"Giao hàng quá lâu. Bình thường từ Tp HCM qua chỗ mình thì hôm trc đặt, hôm sau nhận rồi. Cái này làm cho 6 ngày. Theo giõi đơn thấy shop 4 ngày mới đóng gói hàng gửi cho mình. Mình cực kì không thích điều này, tuy giá trị món hàng nhỏ nhưng xác định bán thì nên đóng gói gửi cho người ta, không bán thì nói để huỷ đơn. Cực ghét kiểu ngâm ngâm đơn như vậy.",1,negative
1027,"chảo oke.... mà nắp nồi móp rồi. mình ko chịu đâu bên Hãng đổi nắp mới cho mình đi. sau khi xài 1 tuần review lại thì cái chuôi chảo bị lỏng. nắp nồi móp vẫn ko đc xử lý. hãng ko quan tâm gì khách hàng hết. mình yêu cầu bảo hành!!! nhưng chắc vẫn để 5* nên ko ai quan tâm. mình để 1* cho đến khi đc xử lý xong mình sẽ sửa lại đánh giá. mình mua cả set chảo hết gần 1 triệu (9xxk) cũng ko phải dịp khuyến mãi nhiều, thấy mấy bạn kia mua có 8xxk thôi. nói chung phần check hàng gửi đi của hãng ko ok",1,negative
5185,"Sản phẩm tương đối ổn. 
Ai mua kèm theo chương trình khuyến mãi thì nhớ hỏi có nhận được quà kèm theo ko nhé. Chứ như tui vẫn trong khung giờ khuyến mãi nhưng khi nhận hàng ko có kèm theo sản phẩm khuyến mãi đâu ạ. Nhắn hỏi bên Tefal thì bảo hết xuất. Chán chả buồn nói. 
Nhận hàng nhìn xong muốn quăng thùng rác. 
",1,negative
3914,mua đơn theo ctkm.nhà bán treo k chịu xly hơn 1thang mới báo k giao dc hàng.tệ,1,negative
3865,"Mới mua dùng được một lần duy nhất, máy không hoạt được không biết bị gì, tốn một đống tiền",1,negative
1940,"đx nhận hàng! có điều sán phẩm không đúng kích thước như quảng cáo ( quảng cáo chảo sâu 8cm, thực tế chảo chỉ sâu 6cm! thiếu 2cm) thất vọng quá! yêu cầu hàng giao phải đúng như giới rhieuj- tốt nhất nên đổi lại cho tôi hài lòng?",2,negative
2571,Giao ko đúng với quảng cáo,2,negative
1027,"chảo oke.... mà nắp nồi móp rồi. mình ko chịu đâu bên Hãng đổi nắp mới cho mình đi. sau khi xài 1 tuần review lại thì cái chuôi chảo bị lỏng. nắp nồi móp vẫn ko đc xử lý. hãng ko quan tâm gì khách hàng hết. mình yêu cầu bảo hành!!! nhưng chắc vẫn để 5* nên ko ai quan tâm. mình để 1* cho đến khi đc xử lý xong mình sẽ sửa lại đánh giá. mình mua cả set chảo hết gần 1 triệu (9xxk) cũng ko phải dịp khuyến mãi nhiều, thấy mấy bạn kia mua có 8xxk thôi. nói chung phần check hàng gửi đi của hãng ko ok",1,negative
3482,không hài lòng về dịch vụ bán hàng của shop nói tặng quà mà không thấy quà đâu hết.shipper không cho kiểm hàng nữa.,1,negative
5651,vừa đập hộp xong đã thấy hư r,1,negative
4809,Quá đểu,1,negative
3774,mình đặt máy xay sinh tố mà sao lại giao mỹ phẩm là sao,1,negative
3854,"Mở thùng ra là thấy chảo bị móp, cảm thấy shock và hụt hẫng. Mình vẫn còn để nguyên trạng để được trả hàng nhưng Liên lạc Lazada chưa có phản hồi.",1,negative
1657,"ĐỒ FAKE!!!!! mang tiếng hãng lớn mà bán đồ fake, chảo 20cm mà nhỏ xíu đo ra có 19cm??? Đã vậy lúc nhận còn bị móp góc nhưng mình nghĩ thôi lỡ ship rồi để xài vậy Ai dè mới chiên trứng 2 lần thì chảo bị dính dã man, chảo chống dính mà dính tè le mặc dù đã cho nhiều dầu, không hiểu nổi??!!!! Thôi mình cạch TEFAL luôn, vớ vẩn thật sự, trải nghiệm mua lần đầu cũng như lần cuối",1,negative
2690,"Hàng ""made in china"" chứ không phải là hàng chinh hãng như đã quảng cáo",1,negative
163,"Bàn ủi chỉ cho vào tí nước thôi, cho nhiều nước vào là nó chảy ra ướt luôn quần áo! Với giá trị hơn 2tr mà chất lượng thì không tương xứng. Mình chat trao đổi về bàn ủi bị chảy nước khi ủi thì vứt cho mình cái số dt của bảo hành và tự xử. Bán hàng lấy tiền rồi thôi, còn thế nào thì ko quan tâm.. ",1,negative
4013,"Nghe review nên quyết định mua hàng ở tefal, lần trc m mua NCKD và bộ 2 nồi này. Ship về nồi bị móp cả 2, đã đổi trả rồi. M vẫn đặt lại đơn hàng bộ 2 nồi này. Đến lúc nhận được vẫn thất vọng cực kì vì cả 2 nồi đều bị méo mó. Đơn trc m báo đổi trả, Cskh cũng ko tìm hiểu kĩ để tư vấn, giải quyết cho khách mà mình phải liên hệ với lzd. Nói chung trải nghiệm tệ",1,negative
3983,"Mua về máy ko lên điện, giao hàng chậm. Lần đầu tiên mua qua ứng dụng đồ gia dụng, tôi thấy thất vọng và mất thời gian. Giao hàng chậm, hàng ko dùng dc.",1,negative
